event_datetime_utc,source_name,source_url,source_type,claim_text,country,location_text,actor_1,actor_2,event_type,domain,severity_score,confidence_score,information_status,tags,last_updated_at
2026-03-26 09:51:54+00:00,Google News,https://news.google.com/rss/articles/CBMitgFBVV95cUxPcHEwM3FBc3hVeEhSMlN6TUQ5VlJDZm5fckV5MGNVdEwwRGNNbEFUV3hVRjB1dXIxejNQamlmanRJNzBzWjZjQ0lMXzVHNlRXb1VKLWE5ZHpLSnA0Z05FQUxuTE1aQTVMcTNkNENhMW55S01oeWtScVJpSFh1NEd2dzlKZjlBQV80dEFyRkRCS2lPaXN6R2lJMGwwalNzQzhuejNiWU5CUDBNSm5oeXg3SFhObmJVZ9IBuwFBVV95cUxPTUEtOXEzS3hZR1U4aHRpQmxqSDhqZHFSckJ5em5qM0JyNDZaVVpwdXF6TmtUd3NJUG1lU051OFVGdGJjaF9FcmNOYWI0dDZhRkhXU0NWOGpnYkc5Vng4cEZiQnZiS3lXM0QwcXYzUU9DZ2otQzJkSi0yZTF5QzFFWVNPYUVZTEpvcTRCOEx6YW5xSWZveW5teWVndUt4dHVrVFlEcG5jZ1VkTHZmeEp1TDY3T0hhYWYteVVn?oc=5,news,"Amid US-Israel war, Iran football team trains in Turkiye before World Cup - Al Jazeera",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 10:35:19+00:00,Google News,https://news.google.com/rss/articles/CBMiWkFVX3lxTFA2M0RrX1dINHVwVkN3c210czBRRUpoWmpjRHhDbHY4UXY1eUpHenlhNUUwOWZFbEVINWducHl6c2lQRlJfS0JjenEyYXRoM3ljcWZmUzZHYTZpdw?oc=5,news,Are US-Iran peace talks really taking place? - BBC,Iran,Iran,Iran,USA,other,political,3,0.5,unverified,"['iran', 'talks']",2026-03-27 09:12:32 UTC
2026-03-26 10:36:58+00:00,Google News,https://news.google.com/rss/articles/CBMitAFBVV95cUxOZ0F2WVFLN2k3YWUxOTlyOHA1ZXVmM2tBTDk3R0RwZ2N0RmpoTEtDSW1MQkQxc3IwM2hIWjBJX2hfUTUwSWZqQ0o2S1NfRzZMX1RhNEZhU2F0aFFBUWc2ZWtfY3d5bW1tUVhUV01QQ0xneVVac1Y0SVdlU1NScjQyRUpuVlRwWVZ3cWZqbExCQ19ybVlQMThYeXB3YlZOTGVpMVJhTlVNN0NoY2liWGI5a1pSZUU?oc=5,news,"Opinion | Not China, Not Russia: Why Is Pak Suddenly Everywhere In US-Iran 'Talks'? - NDTV",Iran,Iran,Iran,USA,other,political,3,0.5,unverified,"['iran', 'talks']",2026-03-27 09:12:32 UTC
2026-03-26 11:47:45+00:00,Google News,https://news.google.com/rss/articles/CBMipwFBVV95cUxONVFSbnFoNVYxcFY4RzBpMEVrbDFTMWVxMElDTjFOS08tUmlzd003eG9XUmF3YlRldTBSX09WLXNUaVFzNUVBUm1TNVAzWjRHbUh5NzN4anpId2lpMUpENkpzbGhBSFhETXRmaUtrRE1jR1V2Z2pDdDZyUEtUcGYyc0FyWTZvbTI0bnNaTGtiakt6LVRNWUdKWENnMXEwWXB3OERaUEFXSdIBrAFBVV95cUxPQUZWMmh1OXJzX0FYeXdpRnNmMjd1dkgzSXU0WXRLYWtzZmhEUThSN2ZZU0tRQmRxNk80ZWlOOWgyeVZyZ01MaFJ4R000b1d1ZlE1NVBGMHZSWnlYYzMwUDFVVWhyclkyLXpvVlhXeThOUWpHb0EtMGxpY3I4X09fcWJxMzhXY05mXzlsOHRjWWU2RjF2bWdkMl9GMGk3UG9PSVVaanZsNktEUFRO?oc=5,news,Iran to Lebanon: Four million people displaced by US-Israeli war - Al Jazeera,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'lebanon', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 12:22:03+00:00,Google News,https://news.google.com/rss/articles/CBMikwFBVV95cUxQcFJjbEFpRWVRRWVFclNxVmZCTXlWcmN2QlpNSkNzX1ZIWFJrMWU2NHFNczJtdHZmUTExX3hfWWFUOUNrMGpDc3hwTWZDeG5WYlhfODFDVGFBUE8wZXlkS1cyYVZHRjd6QThwb2Y2MlFlRjI3ckN2N2V1YW0xOW1fX29fR2tKWnhVRko1S2hzdU1SUFE?oc=5,news,US-Israel war with Iran: How much does it really cost? - dw.com,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 12:32:29+00:00,Google News,https://news.google.com/rss/articles/CBMirAFBVV95cUxOU3I2dVlNaXRQOHNrWmVDVGgwMF9BXzJ0ZjZFOC1iUmQwX29uYVJWZ004MUlGQ2dsYjMwbVM0WHFfVGJEQm45OW9EN2hzV2xOdG5oOHk1Ry1tSXdvMWN1eWEyaWNSdmtCZ2dwX25ldWw5VndMSFFmTWFaS3BqOHZEdXJBMHE0RS0yVnBhYXBaLTl5OWVMSVI2NmJ5aVI3TDRBVVhEQ2FJcmVQLWZx?oc=5,news,How Pakistan is Redefining Middle Power Agency in the US-Israel War on Iran - The Diplomat – Asia-Pacific Current Affairs Magazine,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 12:56:00+00:00,Google News,https://news.google.com/rss/articles/CBMirwFBVV95cUxQX3hiTTlzZkZhMXRNcUNKS1pPT0V1ZmlJdHB5aDNsUTJreHV4TGhDNTZlYkkyYjJmTkh2bXU5dTF6eXpUTW96eTNYMEtWb1dhbFpVc0c2RjFDMWV3X1JxSUJLYk1FNkhDVm0zU3lzN1Q1WHVzMWtPT3lrRmhCN3ZFWEZXdkVqNmhaMHRNMnREdGVUTG1IUU9UMHFiTFpRcklXcE1oTnBhUnRoWGtJYUVB0gG0AUFVX3lxTE81Skc3UXBYaGRGa1dKaDJ1UlhjVU10TF9JUGNBWEpyZjdLc04ybGJnRjVsbXEzdjlhX0hjSm5zTHoydDBnVmw2V3czZ0ZPYzVPQnVIOGxkWXozb3M3dm9mTGlsbi14VDFVclAxdHQ5RThDZ2hCblhaUlN4Nkt4MEV6a0tPWmNfSHdDV3Z0TF9PeWljdURKRWJwRU1pU2FhZFo2NUljdm5Tb0Fxc1EwRmZocllEVQ?oc=5,news,"Saudi Arabia stoic amid Iran war, but attacks on Red Sea ports could change that - The Times of Israel",Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['iran', 'attack', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 13:14:19+00:00,Google News,https://news.google.com/rss/articles/CBMikgFBVV95cUxNTWRfc2FQZ2NueGJaemlUMmZLblhHUGJ6aGVocVBQQ01fa0Z1b1F4cFItWHlONzhGQ2lTNEN1bnRKYnFHbmZqdE9wWTdPWU9zcXluQUNWazJMWnYyMjhweGdaNE9vRUp5QzZNc252c2FpN3VSSDBjemo5NVJrb3RxR0NyLVdZV3FhYU84NnBjcldYZ9IBlwFBVV95cUxNRk9fRkFybGdrb0dTMXRwTW1wVFozdEx4R0hHZG1kcEhNSTZmOFBKQUxBRjRlSXZuZVd0dU9xTks0QXpQclMwTjNBelVYWjRaQmRjQV90MlpGaDhGS0d6ZDlYQ0FyNHBxbGdBQl9pcV9jSG92QklnUHVHSDljcmE1cGlDbHozeU5NRGRnQXFzazBvU2RFSHlB?oc=5,news,Damage in Israel from Iranian attacks - Al Jazeera,Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['iran', 'attack', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 13:35:38+00:00,Google News,https://news.google.com/rss/articles/CBMisgFBVV95cUxOc2lWU1ZGY1ZwNF9pRHY3VHFmVjF5aHNjVk1iSS03QmtiendST1RhVzRSYVluUml6blR0WVV2VC1zNFphVXAxT20tUXBUOUV3Zk9oa2RTSC11NnAxS0RGcXJvRTBhRk5Qelh1N3ppdWl5dGVuclNmdUhBTUM2X0lZUG1QVGpiYmZuRFNnOERtNDM4eUJIb0w2Qy1iUXBuWG1yb2FBV1Y4SGhLcWtjMVZlV013?oc=5,news,The Iran–Israel Equation: Strategic Depth versus Technological Superiority - orfonline.org,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 15:04:00+00:00,Google News,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPNDl4SjhRdFZxTWZodlBpc2hvMTUzeEsya3NvR2dyZDR4OE9wSl9uM2VkTEgydXdJcjZrUExrX3RCMHgzUEszc3V0bTQ2Wm5ZSmgzREtOODU3NmZBLUhMWWJja3VKOTZkZlpnTjM4aC1KLTctOVVvS1hCWXpycVBCSnA3el9SWGhrd2dTS0VndUR6aFdCdFNHd1dPeXY4aGxSbkFwbVVZdDYyS3JaV29LUDhjMTUtY0FQMDJNQjRGaURFaWp1N2xmdUlETExyRXlpdjg4MVN0aEtPOTdNLS1TT2hKZW4xdlE?oc=5,news,"What will end the Iran war? US demands, Iran red lines and Israel’s stance — breaking down what each side wants - WION",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 15:26:36+00:00,Google News,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5SejZ4SHhpdnYzUC1aQ3BVZ2VKWHhOWU9YY1JoV21hYlNIc3dLcFh3MDVZM0xZaXZDWVZUOU1ZSkxhaWpUVmRkT3E0aDZ6MUk0UE5kYXFYZ1E1QQ?oc=5,news,Israel says it has killed Iran's navy chief overseeing Strait of Hormuz blockade - BBC,Iran,Iran,Iran,Israel,other,humanitarian,8,0.5,unverified,"['iran', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 16:00:43+00:00,Google News,https://news.google.com/rss/articles/CBMirAFBVV95cUxNVjVaRTk4cHVrdjMwRUN2eXk4SnZTOTJyRno5eGg1U1VWT29ZY2ZHRXo2Zk5scXE1WFk4ZVhpTXVXU3VkSWpLd2VxdHVYaDkyeFhycWxYVnh2R05zcFBteEJMdklXOTZtMzBwYk1PaHhXWi1wb0h1UFV2VzBGa1JfUG9wSWRyWjdqa1ZUN2NjVHc1dGhuaE5jbHhEaVE3a0dfVEVtWlhkNEpRQ2dQ0gGyAUFVX3lxTE8yMDlrU1NhNW1SalhrblNhakhGeUhydXk1M0tNcUN5ZHVLUUg3VWFvX2ZLeERacEZJVU9FOTVEeWVHRXljOERpRFpreDJEVjhKTUtwOFUzNkRscmc4UFEzTDBOdUt2UEg5NkNGcG5TWmxuMDlJLVV0TFVnajZsWWx6c0JVeklPWlRtSDMyTEFzUlBoMzFueTVTSkMzZWpxbHRFQTZtaWxXSU5QaUJ3dmg4MGc?oc=5,news,Tehran’s ‘toll booth’: How Iran picks who to let through Strait of Hormuz - Al Jazeera,Iran,Tehran,Iran,,other,other,3,0.5,unverified,"['iran', 'tehran']",2026-03-27 09:12:32 UTC
2026-03-26 16:04:15+00:00,Google News,https://news.google.com/rss/articles/CBMitwFBVV95cUxPaXpfUEs1OV9JcVFSemYzS2xtbXVfNnVlaU1CVGQtTkpscjAwVHV5RlZYa2FYN1hZbmpBVkNscTN5QUdteGRJa0g4ZUEtblFGQjNLa0xwSk5fcWk2RHc2T2VsVDJRQmpKQ2tTeS11SmhmM2hOY3BWUG8zZFcwMkpJOFJXdFUtaUtxY0hWTktPTno2WVoxQXhsY2Y3OXN5OTQzQ2taUnV0TVhmTmNJTkg2SHpmTWZKWU0?oc=5,news,Negotiation or Escalation? The Quest for a Way Out of the War on Iran - ISPI,Iran,Iran,Iran,,other,political,3,0.5,unverified,"['iran', 'war']",2026-03-27 09:12:32 UTC
2026-03-26 16:18:23+00:00,Google News,https://news.google.com/rss/articles/CBMilgFBVV95cUxQMmNyWXJJenVYUVhSWmxwWVhITU5hblNabEo4RUhKQVJWWUVSOEZZeFczc0N3MllnVFlWTFg1VjdYYnhBQmJHc0NVQTVoaXd3SU1iNlRfWV9zMHdFb09MZWoxbFdGeFh6Yy1GQzA4YV9fNS01NEdmTTNFY1VCRjdjR2NnSzY1di1EcV9VZ1NYYy0tbEI4cGfSAZsBQVVfeXFMTzhhT3ZoYVY1cFBZWHhGcFZRSnExWFlvOE8tTlE4R2U4NVZoaVdmM0sxVWpuZ0NOUENvUy1Ta0pzZWo2QTlwcXJ5c3pkUU5wdW9XUldFV1dNTHBjVGFsM1JQMEdSdU1Vd2I5djF2amc3UEdNVjVmZjFxS3NZaTY2Z0ZpUk82VnR6MURFcEl6eFhwVGlxU3dDUjNjU3c?oc=5,news,Trump says Iran ‘lousy fighters but great negotiators’ - Al Jazeera,Iran,Iran,Iran,USA,other,other,3,0.5,unverified,['iran'],2026-03-27 09:12:32 UTC
2026-03-26 16:26:00+00:00,Google News,https://news.google.com/rss/articles/CBMilgFBVV95cUxOdEtLZjhTcW5lLVNoUDhKNG9hWW0tVWlXN1BGQTRGSDdPeWhxTjF0alRveVNUenJtZk5Qd2FPMldweXdKNU5WVVZnVVJNUWZSWHVPekRIczVzcVVHUDAtSGhqRk5HWWhnRW5pVWdJeFpFam1xS2c4SzFEUFNrc1BWdFBtNF9MZXZpRldJMDhOT2o2aEdUd0E?oc=5,news,"Flights, fertilizer, mortgage rates: how the Iran war is raising more than just US gas prices - The Guardian",Iran,Iran,Iran,USA,other,economic,3,0.5,unverified,"['iran', 'war']",2026-03-27 09:12:32 UTC
2026-03-26 16:26:52+00:00,Google News,https://news.google.com/rss/articles/CBMitAFBVV95cUxOOTNUN08wd2h5bGlGV0wwTGMtN0wzVWZqQUh6ZGFiQzZKNjlNbjFyRG5ZMHZZZE5IcmxOY2Z2VzRyZEx0QnMtSUhnTWhza1lMdUNuRjRLejNHSElZYjZRRlc2TjI0NnhJNHVTUkpjTjBBeUNoN3ZBQ2hSanFzRTlJeDlBU3FLWEduMThKSV90bUZ5QVEzTnplMDNpVDAtbzd2a3hrQ2xjRHVCaGphZTNnX0hmTTE?oc=5,news,Israel and Iran Keep Up Strikes With Talks to End War Uncertain - Bloomberg.com,Iran,Iran,Iran,Israel,airstrike,military,8,0.5,unverified,"['talks', 'israel', 'iran', 'war', 'strike']",2026-03-27 09:12:32 UTC
2026-03-26 17:08:00+00:00,Google News,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVVhOWjZQMWJOVjRTTWdNOUNHd3Q2X1NUck85TjJHMjZiSlctM2JwOWpTYjI5Smp0Z0UzV1VyRWNwdTJJdjZHRVIzODZIVHc4aWRUdmNsTmNBRDlxdmZ3NjdETDNSZGFmZWtCdkpJWU1zWnF2WHZBQzNzczlJMlo1T3ZCaWowV3pNWXZLMVd2VklUQ2ViaF9MREhMSDhjTXBRbFhrZ3Jrc3VTUQ?oc=5,news,Israel Races to Cripple Iran’s Arms Production Before War Ends - WSJ,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 17:15:39+00:00,Google News,https://news.google.com/rss/articles/CBMijwFBVV95cUxPalo3V3dxaFVNMEFuX2o1NVVqRlZKTWY3SEVYV2FnUkpBMEhiM3lFdVM0S3lkR2tzbmNFMFpoRXNfVjc3SmxxWmNCcnBZcmlUZTBYb2JtOVFaZUctTDg5MHlZMU1MYWwwY0IxWE15OTdVYlNROVdZT2FjZmk3RHk5bEpvU1dxMTQxTmNtZGlvMNIBlAFBVV95cUxNM2VoOEl4SDh2UFZHQVowdzQ2MzYzeWpZUXNCYV9RamNrNnpSUm0ydXRkdFdnbkhsS0NQNWZhNFRPQ0FyUHhTTlV1a1o0aU1xZnN0Wmd6MFdLeDBneGtrS3Z4UjZJc1lveWFsNXVwUVhMRmt0RjRncW00cW1YNTFpczN4YmswUGRKeVlyWXdXS09qb1RX?oc=5,news,Uganda military chief suggests could join Israel in Iran war - The New Arab,Iran,Iran,Iran,Israel,other,other,5,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 17:39:54+00:00,Google News,https://news.google.com/rss/articles/CBMirwFBVV95cUxQeXBxOXZTZ1JTMVZfb3I3dGE0eFllcnR0SUtmcmNvTVdiMlI0NjFKa3lFTEZ4Vjd5WDU3TmN5aEVVVnV3MkRabzA2U2N5bkM1MnhVR1NCcmxFS3JzbWpud3diNVExMmJTT1ZGLTZXbmNIUDIyZDd3a1ZwMUo2YlZtT1RkWkxQQlRWQkczY3otX05LN2dYZ1RyLURFVk14ZFVXQTBBbzhoY0dvOVF4cEp30gG0AUFVX3lxTE1mM3JjN2FQcXBhQUZPQktkQXpPR1R0dkZVRXFjc1Q2ZXg4UlBETElOeXY1VnI3d3F0cUZhREZmRU5wNUc3VzR0QjcxSGhlV1NUMXNaVnNIV0RMLTV3cHJnVnNHRGdqd2tTZTJDYmpiUkFEN3FrVlJ3N2dlS3RlZTh2cENaMElFOGJGZlhJZkpMX0dNWFk4QUtwcnVKZ0cwdHduOHQ2Q09wQmlEZDlhTG9CYmFYaw?oc=5,news,"Iranian naval commander Alireza Tangsiri killed in attack, Israel says - Al Jazeera",Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['iran', 'attack', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 17:50:47+00:00,Google News,https://news.google.com/rss/articles/CBMiWkFVX3lxTE55MG5wdTJrMFlNLWRENFBMZEFMcW0yN0E5dE1lajB6eGRWU1JNN2Y0cXhkbGlGdEpTcG1naHdqN00yLThGV3Qzd2RmYWhBa0tfS1I5ejRobjVGZw?oc=5,news,Why did US and Israel attack Iran and how long could the war last? - BBC,Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['iran', 'attack', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 18:00:04+00:00,Google News,https://news.google.com/rss/articles/CBMixAFBVV95cUxNYlNnVTlobVFYQ0treVFIX2xQUms1aFNPT3BGOE4xUnRTNndfNWE3OGtxVkFoNGROb1NkZFBiRnJzeGtHM0dXOTBKenV2LXRBME5CNlNpMGJtX1h1UmkyVDlRSGpmaUZfazAwZXlBd01qNURCb3VLV0FoWFA3SWw0a3RxTXdyRW9CT3U4Q2t3VGFiSVZHbHk1UjZ0NGNwdzBoLVZ1Yi1TLUlHeWFHczNvNHduMjVQQzBYY1pyOEI0N0NEYjBK0gHKAUFVX3lxTE9Md2piZTJ2djNQakdBUEdJUEhQVTRscWlWM09zQndlc0Mxc3NyRW81ZEtFMjJRUno1d0JsYk0zR1hkUG5paU1Mc05PYVB3QlFzcVZLOWlMaXltRmk2a2ktQXE2MlVNeVZMVHJkNnE4bjAydFhSLWNHdjA2bnp2SU9KOVE5OERXZ25jNEtwVTA2eU95V2lGaEFiZjlfRk1TbWJ4ZzBMRUNoZDFOcldDUEszLXRpbHd1NEdSeGdTMWNmNDRNNlRLNTRWTGc?oc=5,news,Iran and the U.S. harden their positions as Tehran tightens its grip on the Strait of Hormuz - PBS,Iran,Tehran,Iran,,other,other,3,0.5,unverified,"['iran', 'tehran']",2026-03-27 09:12:32 UTC
2026-03-26 19:24:31+00:00,Google News,https://news.google.com/rss/articles/CBMijAFBVV95cUxOQzFGbmZkU0ZWYUxzdzVubWFOSUJBb2RJMm94eGZSVnBJRUU3SDZwbXZiT3pCb3piZ25GdkZhSGR1aXlhYVk3eVd3em1LNHBDQmxCZHotbDV1ZzlSWEVkM3FfUDk4Tmh5NFgtUEEzOXFPRGtFSWFKc1pqMHhyVEZFUEk4bEc5SnB4TlZWTg?oc=5,news,"Trump reveals Iran's 'great gift', plus what else you should know this morning - Australian Broadcasting Corporation",Iran,Iran,Iran,USA,other,other,3,0.5,unverified,['iran'],2026-03-27 09:12:32 UTC
2026-03-26 19:37:01+00:00,Google News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNanNCQ01KLVBGSmNGTnBKcHhHdERIN0F6SXhXd2FGaXdJb3BfY1pSRmdOSXZCZGNCNUVHS0xPTzJTNGhGckNtcFY4NndPS21vMEVVVzRsdk84U1ZhemtBNmlNR0JiT0hReGNnTlp0alVYU2tTNnFsa3dGMjVnNzNzYjNpaEVIbnV5NDgyMXZMR1dTNmQ1M2dBQVBCdkcwZzJvSVlFckhzOUV3a0hjMWJHOE1KVms1V2JB0gG-AUFVX3lxTFBkTjZ6Ni1WNXA3MlRMVExkdmE5U2pBdVFydEdMYlNPVXJ1U3dwSDBJVWJFTmxXbUtzeTJTMUlXLVg3Z1YwSFhHSktSSF81SldXR1NHRVBpZ0lHVVFDV0NiOEFSQ0NaQ2YySnlPVXhNTTRzMFV5Mk9BaW1EY2VfdktMdHppbkF6Y2JEaFRYR0VFdldOc29FMmJHeEt5eDA1akx3Yk1UOEMtVVo4NGFlbTFQNG9iS195Q1JjbUhCOXc?oc=5,news,Middle East Turmoil: Rising Death Tolls in Iran-Israel Conflict - Devdiscourse,Iran,Iran,Iran,Israel,other,economic,3,0.5,unverified,"['iran', 'conflict', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 19:39:00+00:00,Google News,https://news.google.com/rss/articles/CBMiogFBVV95cUxNdDJKejgzenFYS0RCNFVpc0VhNmJPRHAtSnBHLUtWT2JGeTRiODYwNGsxVUFzcGp4SVRWMUJIUHpESEIyckJ4Z2JjdEFnN3lnUXBia21SM2gwNkM4M19za3NndnRxaEM4MThJYUMyQWRDOUNsRzZmVFo1WXVVanlVelVYbjRkM2wxYkpCc0J6QnF0U3hhZ3g4M2F0MW1tb1FHNWc?oc=5,news,Trump extends deadline for Iran to open strait of Hormuz by 10 days - The Guardian,Iran,Iran,Iran,,other,humanitarian,8,0.5,unverified,['iran'],2026-03-27 09:12:32 UTC
2026-03-26 20:03:25+00:00,Google News,https://news.google.com/rss/articles/CBMiuAJBVV95cUxQcnBxaFBfVXVfQTlyQktvTWVrSzN4WlFuWk9JQ19oZGdUVUpoQUtrWDdVYXhaOXEwQjNoU0N3bTMxQm5FbExxOXpjNUVNSTVKbDc3SktXZ1BsMWE4eGkyMU1Hdkw1WlRLU3BZa19iZ1F1MFVxZVJsbmZlV3RvTG1wWkR4b0p6UG1lSy1kY1pQVTVmOU5zMEFCV1FrdmVMem5jWkVrSWt4dWFFV2NZSGhjbVVEZjN5ZnE4Rng2NGtBYm1ieGdLYkd1dS1XZVladi0zU0J0a0hTbFZnWkJwSFpRbmliakR0Z1VZUDhFNER6djJxT0JobVJKRFZuWnlQeFR1U1g0MS1Nc1BCenJqd1JDR3pWU1pRZXNkSzFueEJoSEh3a0FtX0tLZmZvdEVxVGdZc2ltY3JMcno?oc=5,news,"Middle East Crisis: Lockdown in Iran-Israel? Airspace Closed, Strait of Hormuz Blocked, Travel Banned, Internet Blackout & Millions Trapped — Ground Reality on 'De Facto' Lockdown - The Sunday Guardian",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 20:12:42+00:00,Google News,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1ibnk5eWVNdnRpYkFyTDhzOURraF9CbVdGVnlZeFNidGJHNFdqSGtoZnltcXEzY0VWN2tZSUFSTVBxdjlxWVBBSUJtV2ZmLWJrNjdOQWxDMk03aFlOSXh5X0puSy0?oc=5,news,"Live blog - US-Israeli war on Iran (Feb 28, 2026) - TRT World",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 21:01:00+00:00,Google News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOZ3ZpRGJTYUpvUmstUkVFV01RSUR5RVZrMk96a21oTHBKdHhxc0FXVkJ0dzg5c1JaOHMwQ3dkMWc3d1JCYUFDRW1xLTREczl2VXNZQnFKVUFTZ3RPc2ZubHdqeFRNWjJyZ2xhb0c4REFUWElicy10RUltdV93WE5rczVGaHlZNTlM?oc=5,news,US markets see biggest slump since start of US-Israel war on Iran | Stock markets - The Guardian,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 21:14:37+00:00,Google News,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9mNjlnVTBIdlJFYzViU1JIbkhzOTZCWlpCcVBXTDV5b1VhTV9KOVUwR0drakVwMk1ZUVFFUV9KSEdJbWhicjJPS3ctVUZOcG52Z1E?oc=5,news,Iran’s former diplomats warn of prolonged regional war - ایران اینترنشنال,Iran,Iran,Iran,,other,other,3,0.5,unverified,"['iran', 'war']",2026-03-27 09:12:32 UTC
2026-03-26 21:49:35+00:00,Google News,https://news.google.com/rss/articles/CBMioAFBVV95cUxPb0VmSGpzRDhTcG1XSUtta1lYRm9SNjJWQUVmclhlQ2otdFBDemJ3T0hoMENmUTZXLTdTUDVkZEtQNzhMSW1WSU4wbVNhTEtGcU1tMXZyUDFRbHdYa09NZkpNbF8wcTZBNW1SSzluSWRBZGNMWWw0WkI0SjZuTkh0bTNsX2twVnY2bUpUMkJRblZoT0VoUWlEUnZPMUphUHBs0gGmAUFVX3lxTE8zNnpyRTRKeGQ5MmNET0ZLYVNYQ3Fpek5NTmpvVmJqY290TjBHTXFPaEh5R01UcFNZSmhtUVBjcXVOUi10RkZyUVNySXRvTEwteFRKaFVlclZ1a3I4Z1pUUWlkWkFuWWFFdy1BbllkTGpTNmtSMWp0bVpKVElLYUxMNG9lX3IzVWdQeFY0YnFmTjhIYmJtekF0d0Z5RGs1MU1RVVZuLVE?oc=5,news,US-Israel war on Iran: What’s happening on day 27 of attacks? - Al Jazeera,Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['iran', 'attack', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-26 22:04:02+00:00,Google News,https://news.google.com/rss/articles/CBMirAFBVV95cUxPQzJkY3o3bl8yU0t0WmtXZTczeWo2RTRab2VQUHNiNktseFFZOWFmMHctTXpOUWFvclVLTDJtaXYxZFRVMUZlV2FSQW9KQk5oMENvS2oxbzRmdVJVMHd3Ti11TUZyQjV5VWVGQkdfbnU4ZlRieENhSGR3SXZlNk53VC1Fak1PZEVzYlhqYUY4MTdRZDFhb3M0aHR3NHlSQ3VTOGdxUHBrZjVYNUE00gGyAUFVX3lxTFBGejJOeTVzSGE3NkpMZWh1UEhLV1pfdDVOLUwwM3FwTWprcnRFTFZvR2c2X3hQeFNTZklZd3BEaFB2REp5STMtZS1SczVsM2tsaXJ2TFpLTWxBazl3XzhlSVZyZzl4a1Fhbm9rdnExcFNZTmRNQXo4Qmw5R0FGZG5aS1FCckV4SlZ3N1k2TVNLRHhXT0VWUk9qbUFPWlduZmRSMXJmZThDc1RQcWVSZ3psVUE?oc=5,news,What are the red lines for Iran and the US in the war? - Al Jazeera,Iran,Iran,Iran,USA,other,other,3,0.5,unverified,"['iran', 'war']",2026-03-27 09:12:32 UTC
